"genes" "log2FoldChange" "padj" "lfcSE" "stat" "baseMean"
"172" "SMEST043540001.1.p1" -9.71475221047112 1.81027972947248e-20 0.995841243696581 -9.75532221823809 857.826830183692
"173" "SMEST048970004.1.p1" -6.01256017416401 1.8277271630701e-20 0.61643507255711 -9.75376068273107 119.632346269673
"174" "SMEST017039001.1.p1" -4.73245114024404 1.90626452321535e-20 0.485434115590986 -9.74890513099305 89.4972393679613
"175" "SMEST073595003.1.p1" -6.24353144667239 2.05460565031114e-20 0.640972831006889 -9.74071153197645 183.324046894522
"176" "SMEST023516001.1.p1" -2.55499523854173 2.16699376422857e-20 0.262493121877171 -9.73357023707954 550.03297960764
"177" "SMEST032007001.1.p1" -14.2933387525201 2.16699376422857e-20 1.46843833746606 -9.73370034535105 2317.10618489178
"178" "SMEST041346003.1.p1" -8.52813115994009 2.16699376422857e-20 0.876113131375647 -9.73405243515695 762.0966828986
"179" "SMEST051575002.1.p1" -6.00078567614981 2.25108973524751e-20 0.61678555861964 -9.72912804505265 222.628642979084
"180" "SMEST045800001.1.p1" -4.36737451233527 2.44431243720755e-20 0.449310055323375 -9.72017977472595 402.416566858551
"181" "SMEST035908001.1.p1" -9.02570976602723 2.49813070721059e-20 0.928819634553514 -9.71739768439102 811.55441656325
"182" "SMEST005055001.1.p1" -7.91888467084261 2.74894492726767e-20 0.815783870560528 -9.70708659071859 528.126090165139
"183" "SMEST072086001.1.p1" -5.97387584778689 3.17727153527322e-20 0.616387606038309 -9.69175205546817 88.3641633759981
"184" "SMEST023183001.1.p1" -7.36888382544413 3.2669285795053e-20 0.760591974934898 -9.68835337248313 284.627765315279
"185" "SMEST065614001.1.p1" -13.5615186672401 3.36620396056901e-20 1.40029748661416 -9.6847411331367 1495.55647329379
"186" "SMEST078501002.1.p1" -2.89843140596283 3.46672900183167e-20 0.299388154251621 -9.68118265469794 920.047030608709
"187" "MSTRG.20168.1.p1" -3.11548525800726 3.51462646979338e-20 0.321873199679316 -9.67923163876717 1409.3219162549
"188" "SMEST016085002.1.p1" -14.3416239317578 3.88316484930066e-20 1.48333726060891 -9.66848491749649 2348.83315186502
"189" "SMEST043298001.1.p1" -13.4582499541561 3.90974373027135e-20 1.39214966217753 -9.66724363033309 1292.69479782597
"190" "SMEST024581001.1.p1" -9.86839093904492 4.36171525050437e-20 1.02204889040427 -9.65549792353037 1711.89159757555
"191" "SMEST063490001.1.p1" -10.5563414568234 4.4731923568904e-20 1.09365247417145 -9.65237285712807 1256.99566263926
"192" "SMEST001532001.1.p1" -9.95679202474365 5.38563618716102e-20 1.03363572646907 -9.63278626093576 828.999950313978
"193" "SMEST064507001.1.p1" -13.4480181765864 5.54480572579445e-20 1.39657858385127 -9.6292599156873 1352.25056078855
"194" "SMEST016196001.1.p1" -8.48673615253567 5.85150395463465e-20 0.88190426061249 -9.62319441187591 524.53039136849
"195" "SMEST043586001.1.p1" -4.45098817090844 6.37795012962151e-20 0.462978933225972 -9.61380281364982 229.905264867678
"196" "SMEST050684001.1.p1" -12.75618475377 6.63188230679781e-20 1.32748920841276 -9.60925683834541 2795.15165118576
"197" "SMEST025890001.1.p1" -13.8476071020541 7.37280762598719e-20 1.44278668265458 -9.59782015493512 1702.31598018755
"198" "SMEST016074001.1.p1" -9.42498066588466 7.40971114795259e-20 0.982097886954522 -9.59678336658625 971.538191566032
"199" "SMEST007048001.1.p1" -9.75506241364352 7.79333633934212e-20 1.01709974506299 -9.59105777087714 732.530951398145
"200" "SMEST034286001.1.p1" -12.1481641321313 8.11506868817843e-20 1.26723348460903 -9.58636611143463 2805.49304129618
"201" "SMEST077137001.1.p1" -7.68346224860558 8.13159709824897e-20 0.801559542969914 -9.58564128640656 734.055495377016
"202" "SMEST001027001.1.p1" -15.2049799273781 8.74124772385622e-20 1.58754589324246 -9.57766322983133 4462.96721415358
"203" "SMEST002573001.1.p1" -10.664575635867 9.90139557988733e-20 1.11504340221265 -9.56426952951303 1018.86844254918
"204" "SMEST007751001.1.p1" -4.63076197865965 1.02679707546078e-19 0.484389352780091 -9.55999951708678 175.012881430561
"205" "SMEST011749001.1.p1" -9.02007185132591 1.0619679447811e-19 0.943916411878762 -9.55600701271043 432.97993046016
"206" "SMEST006907002.1.p1" -11.0964722274037 1.19183729343418e-19 1.16272137453145 -9.54353508111546 1783.9673713078
"207" "SMEST042588001.1.p1" -8.86870635746799 1.19183729343418e-19 0.929336868931266 -9.54304800977816 579.194393446656
"208" "SMEST074723001.1.p1" -6.12996854902418 1.37625851660646e-19 0.643389252291576 -9.52762037474345 579.204029615821
"209" "SMEST064379002.1.p1" -3.19154727775545 1.57873513993367e-19 0.335498227831299 -9.51285882606891 104.004745309416
"210" "SMEST013371001.1.p1" -9.44232219847704 1.6207879642307e-19 0.992922351718867 -9.50962800075076 729.002823424493
"211" "SMEST012235001.1.p1" -11.9182240438363 1.67856135591242e-19 1.25382541478004 -9.50548928371109 1612.22921171473
"212" "SMEST043191001.1.p1" -6.74294138155169 1.74188094534149e-19 0.709697952318839 -9.50114250649882 698.524145802741
"213" "SMEST034865001.1.p1" -14.6163534018295 1.87101727934141e-19 1.53966512910137 -9.49320285662401 2952.17275697556
"214" "SMEST021959001.1.p1" -12.6088030055161 1.96527113974811e-19 1.3289782620881 -9.48759160718325 759.100603161636
"215" "MSTRG.17903.4.p1" -5.39150378482856 2.12781410623104e-19 0.568795069007069 -9.47881597187606 678.52024270735
"216" "MSTRG.17227.1.p1" -2.47899499647568 2.14981942687968e-19 0.261573024614033 -9.47725783319433 169.82614085026
"217" "SMEST076342001.1.p1" -9.13272932187663 2.23868635906175e-19 0.9641260815169 -9.47254668964843 575.940180509758
"218" "SMEST077989001.1.p1" -1.92169604362609 2.25191308877433e-19 0.202893514368885 -9.4714513157489 1153.33161477075
"219" "SMEST004186001.1.p1" -13.3760266517267 2.50262505264106e-19 1.41396502017719 -9.4599416964718 2415.7187041556
"220" "SMEST043660001.1.p1" -5.33714348333638 2.61404006526505e-19 0.56448382618419 -9.45490948680411 1233.2437678699
"221" "SMEST021665001.1.p1" -1.98396442079943 2.83961733722659e-19 0.210037317658607 -9.44577107970952 225.884406654935
"222" "MSTRG.8225.1.p1" -4.33969971177792 2.98604837900985e-19 0.459712434341412 -9.44003117513019 367.938886652399
"223" "SMEST035225001.1.p1" -10.1267649407853 3.00969365306584e-19 1.07289444227373 -9.43873371114134 895.526844375203
"224" "SMEST079706001.1.p1" -13.0424359317156 3.15083319807455e-19 1.38257170430567 -9.43346076814551 986.314053389084
